==================== Brief of the dmatcsr ====================
nr = 4198401
nc = 4198401
nn = 29372417
============================= end ===========================
==================== Brief of the dmatcsr ====================
nr = 4198401
nc = 4198401
nn = 29372417
============================= end ===========================
==================== Brief of the dmatcsr ====================
nr = 4198401
nc = 4198401
nn = 20951049
============================= end ===========================
==================== Brief of the dmatcsr ====================
nr = 4198401
nc = 4198401
nn = 29315089
============================= end ===========================
********** amg parameters **********
strong_connection_threshold          = 0.25
strong_diagonally_dominant_threshold = 0.1
truncation_threshold                 = 0.2
positive_connected                   = 0
interpolation_type                   = 1
max_level                            = 100
max_coarsest_dof                     = 500
setup_phase_print_level              = 0

linear_solver_base_type = 2

cg_max_iter = 1000
cg_tol      = 1e-14

gs_max_iter = 1000
gs_tol      = 1e-14

amgcycle_tol                 = 1e-16
amgcycle_coarsest_tol        = 1e-18
amgcycle_mu                  = 1
amgcycle_pre_post_smooth     = 1
amgcycle_coarsest_level      = 0
amgcycle_max_coarsest_smooth = 1000
amgcycle_print_level         = 0

amgsolver_tol                     = 1e-12
amgsolver_max_cycle               = 100
amgsolver_max_convergence_factor  = 0.99
amgsolver_nmax_convergence_factor = 1
amgsolver_print_level             = 0

pcg_amg_tol         = 1e-14
pcg_amg_max_iter    = 100
pcg_amg_print_level = 0

amgeigen_coarsest_level = 0
amgeigen_nouter_iter    = 1
amgeigen_print_level    = 1
************************************

init time: 62.000210
========================= multigrid =========================
level =  0, nrow = 4198401, nnz = 20951049, sparse =  4.990245
level =  1, nrow = 2095105, nnz = 18839569, sparse =  8.992184
level =  2, nrow =  525311, nnz = 4735959, sparse =  9.015534
level =  3, nrow =  131589, nnz = 1182293, sparse =  8.984740
level =  4, nrow =   33028, nnz =  297778, sparse =  9.015926
level =  5, nrow =    8515, nnz =   79561, sparse =  9.343629
level =  6, nrow =    2165, nnz =   21889, sparse = 10.110393
level =  7, nrow =     597, nnz =    7141, sparse = 11.961474
grid complexity = 1.666042, operator complexity = 2.201095
=============================================================
setup phase time: 64.883969
=============== 0 ===============
.............. Eigen -- linear solver amg .............
level   j   amgcycle            rn               time 
  6     0       1        0.005450960176337     0.007293
  6     1       1        0.004345296277310     0.006678
  6     2       1        0.003306257172642     0.007075
  6     3       1        0.003943331413480     0.007090
  6     4       1        0.003147337808083     0.006753
  6     5       1        0.002928502504393     0.007237
  6     6       1        0.002232539781253     0.007739
  6     7       1        0.004308193438296     0.007275
  6     8       1        0.001923210381998     0.007932
  6     9       1        0.001996306756277     0.008269
  6    10       1        0.001610539647494     0.007652
  6    11       1        0.002086506669747     0.007501
  6    12       1        0.001776630488502     0.007530
  6    13       1        0.002173867596469     0.007768
  6    14       1        0.001385462706175     0.007155
  6    15       1        0.001846451009512     0.007367
  6    16       1        0.001978853934610     0.007704
  6    17       1        0.001585583245222     0.007317
  6    18       1        0.001503522971765     0.006789
  6    19       1        0.001621057771613     0.007033
  6    20       1        0.001479055198756     0.007331
  6    21       1        0.001631197247175     0.007008
  6    22       1        0.001675883491957     0.007017
  6    23       1        0.001863095877785     0.007230
  6    24       1        0.001507939112184     0.006858
.......................................................
.............. Eigen -- linear solver amg .............
level   j   amgcycle            rn               time 
  5     0       1        0.005337813334719     0.011184
  5     1       1        0.003845643676187     0.009899
  5     2       1        0.003292647624943     0.010206
  5     3       1        0.003427915747335     0.010124
  5     4       1        0.002774406888958     0.010363
  5     5       1        0.002277293032662     0.010573
  5     6       1        0.001847617129514     0.011284
  5     7       1        0.003411475708136     0.011709
  5     8       1        0.001237996544922     0.011487
  5     9       1        0.001334991509017     0.010522
  5    10       1        0.001518380655512     0.010958
  5    11       1        0.001559814371076     0.012250
  5    12       1        0.001243101413747     0.011630
  5    13       1        0.001543991701377     0.011128
  5    14       1        0.001156389123903     0.012053
  5    15       1        0.001081571293272     0.013372
  5    16       1        0.000938718364273     0.012788
  5    17       1        0.000955091647761     0.012048
  5    18       1        0.001259771871093     0.012183
  5    19       1        0.001251791955094     0.012435
  5    20       1        0.001048694417840     0.013012
  5    21       1        0.001170429024963     0.013226
  5    22       1        0.001000434354770     0.012932
  5    23       1        0.001144779724886     0.011941
  5    24       1        0.001052499096481     0.011398
.......................................................
.............. Eigen -- linear solver amg .............
level   j   amgcycle            rn               time 
  4     0       1        0.003519724507835     0.020984
  4     1       1        0.002429095893607     0.022361
  4     2       1        0.002146576555365     0.019057
  4     3       1        0.002392128328418     0.019731
  4     4       1        0.001253862546430     0.018687
  4     5       1        0.001625109396633     0.022421
  4     6       1        0.001302199084031     0.023386
  4     7       1        0.002575067687165     0.018223
  4     8       1        0.001114612156808     0.021272
  4     9       1        0.001193390752758     0.024600
  4    10       1        0.000782522624978     0.032763
  4    11       1        0.001251991208586     0.041866
  4    12       1        0.000744445254185     0.046879
  4    13       1        0.001192946305253     0.035806
  4    14       1        0.000822705444085     0.039706
  4    15       1        0.000758695310912     0.041560
  4    16       1        0.000736917841002     0.038735
  4    17       1        0.000951713257688     0.049757
  4    18       1        0.000680752640952     0.051567
  4    19       1        0.000957076340627     0.075223
  4    20       1        0.000530321113310     0.042403
  4    21       1        0.000621507145264     0.041040
  4    22       1        0.000900145223426     0.045423
  4    23       1        0.000757625966704     0.037515
  4    24       1        0.000674599719360     0.047084
.......................................................
.............. Eigen -- linear solver amg .............
level   j   amgcycle            rn               time 
  3     0       1        0.000994863309182     0.287897
  3     1       1        0.001210530476011     0.208595
  3     2       1        0.000637324863220     0.217625
  3     3       1        0.001595063000513     0.254961
  3     4       1        0.001244928212295     0.346888
  3     5       1        0.000780332011755     0.285415
  3     6       1        0.000390511839402     0.273695
  3     7       1        0.001552913618214     0.234296
  3     8       1        0.000463394321015     0.309457
  3     9       1        0.000373384091319     0.336954
  3    10       1        0.000902394376833     0.255147
  3    11       1        0.000491058061810     0.299403
  3    12       1        0.000239527125892     0.195016
  3    13       1        0.000801321846906     0.161303
  3    14       1        0.000261728878728     0.201379
  3    15       1        0.000610180506556     0.098437
  3    16       1        0.000604958974536     0.110280
  3    17       1        0.000334249334790     0.155467
  3    18       1        0.000500552172960     0.290862
  3    19       1        0.000719011208358     0.346211
  3    20       1        0.000182650097526     0.332851
  3    21       1        0.000473624404493     0.282174
  3    22       1        0.000272812453703     0.167824
  3    23       1        0.000297423451190     0.245642
  3    24       1        0.000228802933270     0.301293
.......................................................
.............. Eigen -- linear solver amg .............
