==================== Brief of the dmatcsr ====================
nr = 3149825
nc = 3149825
nn = 22032385
============================= end ===========================
==================== Brief of the dmatcsr ====================
nr = 3149825
nc = 3149825
nn = 22032385
============================= end ===========================
==================== Brief of the dmatcsr ====================
nr = 3149825
nc = 3149825
nn = 15708169
============================= end ===========================
==================== Brief of the dmatcsr ====================
nr = 3149825
nc = 3149825
nn = 21975057
============================= end ===========================
********** amg parameters **********
strong_connection_threshold          = 0.25
strong_diagonally_dominant_threshold = 0.1
truncation_threshold                 = 0.2
positive_connected                   = 0
interpolation_type                   = 1
max_level                            = 100
max_coarsest_dof                     = 1000
setup_phase_print_level              = 0

linear_solver_base_type = 2

cg_max_iter = 1000
cg_tol      = 1e-14

gs_max_iter = 1000
gs_tol      = 1e-14

amgcycle_tol                 = 1e-16
amgcycle_coarsest_tol        = 1e-18
amgcycle_mu                  = 1
amgcycle_pre_post_smooth     = 1
amgcycle_coarsest_level      = 0
amgcycle_max_coarsest_smooth = 1000
amgcycle_print_level         = 0

amgsolver_tol                     = 1e-12
amgsolver_max_cycle               = 100
amgsolver_max_convergence_factor  = 0.99
amgsolver_nmax_convergence_factor = 1
amgsolver_print_level             = 0

pcg_amg_tol         = 1e-14
pcg_amg_max_iter    = 100
pcg_amg_print_level = 0

amgeigen_coarsest_level = 0
amgeigen_nouter_iter    = 1
amgeigen_print_level    = 1
************************************

init time: 38.462611
========================= multigrid =========================
level =  0, nrow = 3149825, nnz = 15708169, sparse =  4.986997
level =  1, nrow = 1570817, nnz = 14120977, sparse =  8.989575
level =  2, nrow =  394236, nnz = 3552174, sparse =  9.010273
level =  3, nrow =   98812, nnz =  885214, sparse =  8.958568
level =  4, nrow =   24828, nnz =  221406, sparse =  8.917593
level =  5, nrow =    6518, nnz =   59622, sparse =  9.147284
level =  6, nrow =    1596, nnz =   14568, sparse =  9.127820
grid complexity = 1.665690, operator complexity = 2.200265
=============================================================
setup phase time: 36.477974
=============== 0 ===============
.............. Eigen -- linear solver amg .............
level   j   amgcycle            rn               time 
  5     0       1        0.002389712840647     0.017589
  5     1       1        0.001989598977772     0.017842
  5     2       1        0.001736936125300     0.018396
  5     3       1        0.001233678028651     0.019148
  5     4       1        0.000957276451321     0.018331
  5     5       1        0.000998302118400     0.017269
  5     6       1        0.001005068245304     0.017569
  5     7       1        0.001024623224917     0.018291
  5     8       1        0.001017205548028     0.020607
  5     9       1        0.000949529465497     0.017896
  5    10       1        0.000788453681594     0.016961
  5    11       1        0.000539258130622     0.016703
  5    12       1        0.000676342244978     0.017044
  5    13       1        0.000944136281817     0.018241
  5    14       1        0.000613343899181     0.018040
  5    15       1        0.000747855773435     0.017329
  5    16       1        0.000697551217033     0.017619
  5    17       1        0.000575872122655     0.017196
  5    18       1        0.000688679924101     0.018428
  5    19       1        0.000586362836982     0.019470
  5    20       1        0.000639091901497     0.016175
  5    21       1        0.000643746122658     0.016513
  5    22       1        0.000650069394821     0.016672
  5    23       1        0.000640181259125     0.017320
  5    24       1        0.000480496603535     0.017146
  5    25       1        0.000416196684592     0.017208
.......................................................
.............. Eigen -- linear solver amg .............
level   j   amgcycle            rn               time 
  4     0       1        0.002182678423255     0.028049
  4     1       1        0.001813851599980     0.028310
  4     2       1        0.001572298742340     0.028078
  4     3       1        0.001108380107681     0.027726
  4     4       1        0.000866943036858     0.027747
  4     5       1        0.000902623803898     0.028460
  4     6       1        0.000924686566468     0.030141
  4     7       1        0.000921326580252     0.031596
  4     8       1        0.000918502380144     0.029109
  4     9       1        0.000829154366235     0.032569
  4    10       1        0.000695501673215     0.031524
  4    11       1        0.000468434396101     0.028463
  4    12       1        0.000587984493118     0.028839
  4    13       1        0.000811750541918     0.032871
  4    14       1        0.000538110720317     0.032046
  4    15       1        0.000646228851274     0.033007
  4    16       1        0.000593050888431     0.031079
  4    17       1        0.000498580090609     0.032211
  4    18       1        0.000628679747696     0.033422
  4    19       1        0.000479146353667     0.038662
  4    20       1        0.000515030735817     0.030903
  4    21       1        0.000522170996149     0.034975
  4    22       1        0.000510853947211     0.033310
  4    23       1        0.000509964831576     0.034342
  4    24       1        0.000393465041786     0.035651
  4    25       1        0.000336932112016     0.035050
.......................................................
.............. Eigen -- linear solver amg .............
level   j   amgcycle            rn               time 
  3     0       1        0.000655577795651     0.042520
  3     1       1        0.000510367074877     0.043609
  3     2       1        0.000451969649267     0.043962
  3     3       1        0.000323930162369     0.045427
  3     4       1        0.000268946082019     0.046431
  3     5       1        0.000273354785098     0.047296
  3     6       1        0.000272879124616     0.044080
  3     7       1        0.000283645540228     0.044127
  3     8       1        0.000283579720427     0.044481
  3     9       1        0.000263229948411     0.050132
  3    10       1        0.000221064481202     0.043506
  3    11       1        0.000148244133169     0.046899
  3    12       1        0.000183950785381     0.046858
  3    13       1        0.000268987136295     0.043330
  3    14       1        0.000174506651076     0.046594
  3    15       1        0.000203838081365     0.044738
  3    16       1        0.000194802208999     0.046426
  3    17       1        0.000158923977674     0.044350
  3    18       1        0.000205139162248     0.044123
  3    19       1        0.000158554213331     0.045273
  3    20       1        0.000175090148555     0.044778
  3    21       1        0.000174923510717     0.044445
  3    22       1        0.000179598071598     0.043912
  3    23       1        0.000178736044878     0.044708
  3    24       1        0.000130265857103     0.044643
  3    25       1        0.000111557223238     0.044257
.......................................................
.............. Eigen -- linear solver amg .............
level   j   amgcycle            rn               time 
  2     0       1        0.000542839083824     0.210668
  2     1       1        0.000412608100059     0.200306
  2     2       1        0.000357728270942     0.201076
  2     3       1        0.000252022733254     0.200161
  2     4       1        0.000213950458634     0.205611
  2     5       1        0.000214017364854     0.211578
